SRC,TGT,VOT,RES,YEA,DAT,TXT
Protonk,Vicenarian,-1,-1,2009,"03:11, 18 August 2009","I don't want to be mechanical about it, but 6 months seems to be a rough lower limit for me.  IIRC, I was an editor for 6 months before being sysopped...so maybe that's just too convenient.  Self interest aside I can't express how much I learned about how wikipedia worked between month 3 and month 6.  Nooks and crannies of project space, DYK, SPI (formerly RFCU) were all unknown to me at month 3 but familiar at month 6.  I would also like to see more contribution to the project space (mission aside, that's basically what admins work on) and more non-automated edits to content.  Please don't take this the wrong way.  I'll come back to this nomination and reappraise it, but that is my initial feeling."
Neurolysis,Toon05,1,1,2009,"14:04, 2 April 2009","'''Support''' - See no reason to do otherwise, seems like a good candidate. <font face=""Trebuchet MS""><b>&mdash;&nbsp;"
Ironholds,Backslash Forwardslash,-1,-1,2009,"20:38, 13 February 2009",'''Oppose''' per iridescent. If he can't work out what is and is not a disruptive/bad username when reporting them I hate to think what he'd do with the banhammer <small>actually considering he was reporting them to UAA I'm pretty sure I know what he would do </small>
Backslash Forwardslash,Kingpin13,-1,-1,2009,"09:00, 11 June 2009","'''Oppose''' - I'm really sorry, I hate opposing candidates, but the amount of automated edits alongside the lack of significant article contributions (if you think I've missed an article, don't hesitate to reply!) make me concerned. \"
seresin,Mythdon,-1,-1,2009,"05:15, 9 February 2009",I don't believe you have the temperament necessary to be an administrator. '''
Kcowolf,Roux,-1,-1,2009,"21:39, 4 January 2009","'''Oppose''' - Per the diffs Sleaves posted and the fact that your talk page said ""Don't post here"" for almost two weeks out of the last month."
Shoemaker's Holiday,Everyking,-1,-1,2009,"22:20, 12 May 2009",'''Oppose''' Per Malleus.
GlassCobra,2over0,1,1,2009,"15:57, 20 November 2009",'''Support''' No complaints here. Good luck!
tszho1997,Somno,1,1,2009,"09:29, 5 February 2009",'''Support''': She welcome newbies nicely^^--
Pharaoh of the Wizards,Kanonkas,1,1,2009,"21:25, 11 January 2009",'''Support''' User has been around since July 2007 and is an admin in Commons.Do not see any misuse of tools and think giving tools will only be a net positive to the project.
Wsiegmund,Wadester16,1,-1,2009,"21:55, 15 February 2009",'''Support'''
Explicit,Download,-1,-1,2009,"00:36, 10 May 2009","'''Oppose'''. Unfortunately, the candidate doesn't seem to quite grasp some of out policies, including the concern of [[Wikipedia:No original research|original research]]. There are times to [[Wikipedia:Ignore all rules|ignore all rules]], but this just isn't the case. — '''''"
Shawn in Montreal,Grsz11,-1,-1,2009,"21:21, 2 December 2009","'''Oppose''' reluctantly per answer to User:Iloveadolfhitler. This is, to me, a blatantly disruptive and offensive username and I would want an admin to move swiftly to block it, regardless of whether or not contributions were ""disruptive."" Sorry,"
Iamawesome800,WereSpielChequers,1,1,2009,"23:07, 5 February 2009","'''Support''' Answer to question 1, is awesome, you're planning on staying in areas that make you comfortable, support.--<!-- BEGIN SIGNATURE -->'''"
TreasuryTag,Kww,-1,-1,2009,"09:35, 11 October 2009","'''Oppose''' per the diffs above, plus some more... it seems that when an ANI discussion closes, Kww begins badgering on the talkpages of editors who disagreed with him [http://en.wikipedia.org/w/index.php?title=User_talk:Lar&diff=prev&oldid=317145093] [http://en.wikipedia.org/w/index.php?title=User_talk:PMDrive1061&diff=prev&oldid=317106757] – also possible [http://en.wikipedia.org/w/index.php?title=User_talk:Kikkokalabud&diff=prev&oldid=316042685 attempt] to gang up on another user, etc. Just generally not entirely desirable modes of communication. <font color=""#A20846"">╟─"
DGG,Kww,-1,-1,2009,"22:35, 11 October 2009","'''Oppose''' I continue to feel as I did in the past. It's partly about my general feeling of confidence. I waiting to see if my comment on Q4 would be answered, but it seems it will not. I hope that declining to   make a commitment there is not an indication that the candidate avoids doing so because he intends not to follow it. I notice that among the recent AfDs on his user page, he has voted keep on 1% of them  (the one I found, curiously was against the consensus). I cannot judge the issues for most of these articles & almost never !voted in the same AfDs as he did--but from what I can judge, I would have agreed with him at least 80% of the time, for it seems he was most of the time making an appropriate concentrated attack on a particularly bad type of articles. However, there's a hugh difference between a keep percentage  of 10% and 1%; one is the proper response to the large amount of junk we have here, the other illustrates dogmatism.  But I do not think this is only about deletionism/inclusionism. I think his attitude towards Fringe science shows a similar dogmatism. And, after all,  Jack Merridew, who profoundly disagrees with me  on that issue,  also is opposing this AfD nomination; there is a common element in our two reasons--an unsuitable persistence in the rightness of his position on things)   I think Kww a very valuable person to have on the project. I admire his work in his subject, and his effort at finding articles worth a delete discussion. He should let others judge them, though.   '''"
SoWhy,Backslash Forwardslash,1,1,2009,"19:48, 28 May 2009","'''Support''' The user has improved since the last RFA and I trust them if they say they will not handle UAA despite these improvements. The candidate also exhibits a good clue when it comes to deletion related matters. What taints this impression is that they seem too hasty at times. There are cases all over the candidate's contributions where they tagged an article for deletion before realizing that this was a mistake. While I do not think they will delete articles before realizing their mistake, less hastiness when tagging and/or deleting articles can be strongly advised. Even a mistaken and reverted tag might bite a newbie if they see it before one realizes the mistake and reverts it. Regards '''"
Tnxman307,Msgj,1,1,2009,"02:47, 18 February 2009","'''Support''' - As co-nom. <font color=""darkorange"">"
Admiral Norton,Ottava Rima,-1,-1,2009,"21:38, 6 April 2009","'''Oppose.''' RfA might be no big deal, but it's definitely not a joke and I really can't see someone telling it is and then being a responsible admin. This is April 6, not April 1. (Offtopic: BTW the interesting thing is that you're right now getting the same support percentage you were making through your own votes at other people's RfAs.) —"
Deacon of Pndapetzim,Cryptic C62,-1,-1,2009,"18:55, 27 February 2009","Per inexperience concerns and Ironholds. Also concerned by q 11, where [[User:Pocopocopocopoco]] is pursuing a grudge against Jehochman who warned him for forum shopping (""asks for a second set of eyes""). That the admin candidate here may have ""fallen"" for this is concerning, but obviously Cryptic's answer is wrong in any case, as if a user asks for a second set of eyes '''and also''' does blockable things, blocking is appropriate."
ErikTheBikeMan,Camw,1,1,2009,"00:51, 5 March 2009","'''Support''' Huggle use doesn't scare me, and he has large amounts of clue."
Eusebeus,A new name 2008,-1,-1,2009,"16:24, 13 September 2009",'''Oppose''' based on the concerns that have been raised above.
John Vandenberg,Steve,1,1,2009,"09:10, 4 August 2009","<span style=""font-variant:small-caps"">"
X!,Neurolysis,1,-1,2009,"02:27, 8 April 2009","Being Neuro's nom for his Last RfA, I can say that my view has not changed. Neuro is a very friendly, capable user, and will go good with the tools."
Tony1,Cobi,1,1,2009,"17:36, 8 August 2009","'''Support'''—OK, I'm satisfied. Buuuut, do try to get a little content experience."
Daedalus969,Skomorokh,1,1,2009,"20:57, 10 July 2009",'''Support'''— '''
Res2216firestar,Vianello,1,1,2009,"03:17, 19 April 2009","'''Strong Support''' Good intentions, no indications that Vianello will abuse the tools, I see no reason not to.--"
Juliancolton,Beeblebrox,1,1,2009,"19:14, 23 August 2009","[[User:Juliancolton/RfA rationale|Yep]], I trust him. I can only attribute that troublesome edit summary to the presumed presence of Beeblebrox's [[WP:BELLY|belly button]]. –'''"
Juliancolton,Markhurd,1,-1,2009,"22:50, 15 April 2009","Yes, definitely. Markhurd has been around for six years now, and clearly has the best interests of the project at heart. He/she has accumulated over 2,000 edits manually, and is here to build an encyclopedia. What's not to like? Even if they're not the most active editor, providing this user with the tools will be a net benefit to Wikipedia. Do I trust Markhurd to handle the tools responsibly? Yes. –'''"
Vodello,Franamax,-1,1,2009,"16:43, 6 November 2009","'''Oppose''' Seems to feed the popular trolls too much. Expanding articles instead of wasting even one moment with those people would be great. However, even if your attitude does improve and you avoid these folks, it's clearly been shown that just one of them can pull enough weight and influence to make sure you ''never'' gain adminship. I can be swayed, but they won't. Sorry."
Francium12,Vicenarian,-1,-1,2009,"17:41, 18 August 2009",'''Weak Oppose''' - a few months is too little experience imo.
ErikTheBikeMan,Pyfan,-1,-1,2009,"18:22, 23 February 2009","'''Moral Support''', but '''Strong Oppose''' You are a good editor, but not active enough and with too few edits for me to really judge."
Stephen,BQZip01,-1,-1,2009,"21:45, 11 May 2009",'''Oppose''' per the pathetic [[BQ]] edit warring --
Acalamari,Bellhalla,1,1,2009,"16:11, 9 November 2009",
Res2216firestar,Beeblebrox,1,1,2009,"03:43, 25 August 2009","'''Support''' Clearly learned from past mistakes, and no reason to think that Beeblebrox will abuse the tools.--"
RP459,Dumelow,1,1,2009,"21:47, 25 October 2009","'''Support'''  Will make a good admin, no concerns."
Craftyminion,Grsz11,-1,-1,2009,"03:39, 3 December 2009",'''Oppose''' per the username issues. This editor is lacking sufficient clue to be given the tools.
SoWhy,Thumperward,-1,-1,2009,"07:37, 11 March 2009","'''Weak oppose''' Per questionable oppose at [http://en.wikipedia.org/w/index.php?title=Wikipedia:Requests_for_adminship/Ecoleetage_3&oldid=264506231#Oppose Eco's 3rd RFA here]. He opposed for an AFD close because he disagreed with Eco's applying of [[WP:SK]] even although Eco never invoked [[WP:SK]] in his close. His argument basically was that AFD's cannot be SNOW- or speedy-kept if the outcome is anything other than ""keep"" which shows a basic misunderstanding of what AFD is and is not. AFD is not a place for improvement discussions and an AFD which may end in ""merge"", ""redirect"" or ""keep"" but where there is no chance at all that it will end in ""delete"" can be SNOW- or speedy-kept perfectly fine because content discussion is to be held on talk pages, not on AFD. And, call it a stupid reason, but I have a bad feeling about this user's capability to be an admin and while I do hope I'm wrong, little bits of editing by this user leave me unable to ignore this. '''"
