SRC,TGT,VOT,RES,YEA,DAT,TXT
Department of Redundancy Department,HelloAnnyong,1,1,2010,"12:43, 26 August 2010",'''Support''' —
TheWeakWilled,Joe Chill,1,-1,2010,"22:06, 17 January 2010","'''Weak Support''' as nom and by vague answers to questions. '''[[User:TheWeakWilled|''<span style=""text-shadow:silver 0.3em 0.3em 0.1em""><span style=""color:green"">TheWeak</span><span style=""color:blue"">Willed</span></span>'']] ([[User talk:TheWeakWilled|T]] *"
Toddst1,HJ Mitchell,-1,1,2010,"03:49, 26 April 2010","'''Oppose''': Similar to Auntie E & Tan, I think the Misterwiki denouement is a problem. I'm surprised HJ didn't withdraw his/her candidacy after his/her answer to question 4, in which HJ seems to declare his/her own unsuitability: '''""''...I don't trust myself to place the right template on the right article, I certainly don't trust myself to speedy delete somebody else's work!'' ""'''"
Airplaneman,William S. Saturn,1,-1,2010,"17:35, 27 August 2010",'''Support'''—competent and trustworthy editor.
Artem Karimov,DeltaQuad,-1,-1,2010,"11:34, 8 August 2010","'''Oppose'''. Very much talk, lesser article work and almost no contributions for [[Help:Template|wiki-tech]]. No offence but as for me such proportion is far from ideal."
Wehwalt,Elen of the Roads,-1,1,2010,"12:39, 22 October 2010","'''Oppose''' I do not think her stance on blocking policy is appropriate, see discussion [http://en.wikipedia.org/wiki/User_talk:Malleus_Fatuorum#Wikipedia:Requests_for_adminship.2FElen_of_the_Roads here].   Seems to have a view on civility that differs from our rules, and fear that she will impose them unilaterally through unblocks as a cowboy (or cowgirl) admin, something we have seen too much of recently.--"
Stifle,Favonian,1,1,2010,"14:39, 22 July 2010",[[WP:100]] support.
Dougweller,Tide rolls,1,1,2010,"12:18, 16 May 2010","'''Support''' Like Clayoquot, I've often see Tide Rolls' edits and am pleased to see this RfA."
Cyclonenim,Calmer Waters,1,1,2010,"18:54, 28 January 2010","'''Weak support''' - Take things easy in controversial areas and I think you'll be just fine. You seem like a calm individual with a willingness to help. Net positive. Regards, --—<small><span style=""border:2px solid #340383;color:#5a3596;padding:1px"">"
Ponyo,The Wordsmith,1,1,2010,"19:03, 23 February 2010","'''Support''' Excellent background for admin work, supported by concise and honest answers to the RFA questions."
Fail,The Thing That Should Not Be,-1,-1,2010,"01:21, 9 February 2010","'''Oppose''' Sorry, per all of the above, I'm going to have to agree with [[User:PeterSymonds]]. Just patrolling and CSD are not enough qualifications to do janitorial work. I'm sorry man, i'm going to oppose. But better luck next time! :) --<strong>"
Sonia,Connormah,1,-1,2010,"23:37, 14 July 2010","'''support'''- After some thought, I found I had to be in this column. Has he screwed up in the past? Yes, but who hasn't? The openness to advice and changing behaviour is good because it is done in moderation- there's no wholesale catering to what people want here, and behaviour during this RfA has been exemplary. I'm sure he'll tread carefully as an admin."
Amorymeltzer,Everyking,1,1,2010,"03:18, 19 January 2010","I don't like qualifying rationales with ""weak"" (and especially ""strong"") but I suppose this could be construed as one.  I really dislike a poor usage of edit summaries, and think it highly unacceptable for a sysop; I'd suggest regardless of outcome Everyking use them.  I also am not wildly clear about the AfD stuff above - I don't see where you said you support counting ''here'', but when Ironholds asked you why you didn't deny it, so I'm a bit lost.  Still, whatever your views may be, you admit they are very different compared to what consensus is to do, and you also admit that you would ignore your views and follow the leading consensus, which you seem to have a good wrap on.  You also say you don't intend to deal with discussion closures.  Aside from that, I [[User:Amorymeltzer/rfa rationale|firmly believe]] that anything can be forgiven given enough time and the user has earned, and I believe that has been met here. ~ <font color=""#FF0099"">Amory</font><font color=""#555555""><small> ''("
Mikhailov Kusserow,Ceranthor,1,1,2010,"08:51, 21 April 2010","[[File:Yes_check.svg|20px]]&nbsp;'''{{{1|Support}}}''' Deo Volente & Deo Juvente, Ceranthor. —"
CJISBEAST,Dabomb87,1,1,2010,"15:32, 17 August 2010","'''Support'''  Totally, he is a very helpful person and he should really become admin fast. Come on he has like freaking 70 likes and ZERO neutrals or against that should be enough to promote him to admin!"
WFCforLife,Jmh649,-1,1,2010,"19:07, 17 August 2010","Obviously I am wasting my time, as the bureaucrats only use their discretion to pass candidates slightly under the 75% threshold, not to fail candidates slightly over it. I accept that this user edits in a particularly contentious field. But the record of uncollabourative editing entirely vindicates my explicit and much discussed ""neutral for now"" in this RfA and the one above. The fact that this editor was wrongly sued does not necessarily mean that he will make a good admin. The tendency towards edit-warring, in matters varying from the well-meaning and constructive to the absolutely pointless (see oppose 5 for diffs), suggest that he will not. --"
Deliriousandlost,Jmcw37,1,-1,2010,"20:37, 10 February 2010","[[User:Jamesofur/whynot|'''Support''']] mature and sensible-minded user who seems highly unlikely to abuse tool access. <font face=""Georgia"">"
Bradjamesbrown,Otherlleft,1,-1,2010,"12:53, 5 February 2010","'''Support''' Not worried about activity levels, nothing down in the oppose section is enough to convince me you will be a bad admin."
Quartermaster,Access Denied,-1,-1,2010,"15:42, 10 November 2010",'''Oppose''' at this point in time. It's early in the career of this editor whom I hope to see continue in wikipedia and stand for adminship at some time in the future. --
Jamesofur,Jamesofur,1,1,2010,"04:20, 22 April 2010","With all due respect to Snowolf's comments below, I don't see this as a showstopper. Good worker and won't break the wiki.  Per the users draft essay at"
AlexandrDmitri,Ceranthor,1,1,2010,"13:51, 19 April 2010",'''Support''' as the user is evidently dedicated to the project. I see no concerns.
Pichpich,Magog the Ogre,1,1,2010,"15:43, 4 September 2010",'''Support''' Will do just fine.
Airplaneman,Slon02,0,-1,2010,"02:23, 7 August 2010",'''Neutral''' per fetchcomms to avoid pile-on in the oppose section. Don't be discouraged!
C628,The Thing That Should Not Be,-1,-1,2010,"14:56, 21 October 2010","'''Oppose'''; I simply don't trust that you've sufficient common sense to an effective admin, given that this is the fourth RfA you've gone through, while changing nothing based on the feedback from previous ones. Basically what [[User:Ironholds]] said, except he put it more eloquently."
,Phantomsteve,1,1,2010,,
Pantherskin,Jamesofur,-1,1,2010,"15:27, 15 April 2010","''' Oppose''' Lack of involvement at the English wikipedia. Does surely a good job at other projects, but I would prefer someone with a heavier involvement at en wiki."
Ruslik0,Dabomb87,1,1,2010,"18:33, 16 August 2010",This user should definitely become an administrator.
Hokeman,Dabomb87,1,1,2010,"23:22, 16 August 2010",'''Support''' Broad and deep level of experience; cerebral answers; well-qualified for the mop--
,TFOWR,1,1,2010,,
Gonzonoir,NativeForeigner,1,1,2010,"07:58, 16 June 2010","'''Support''': Though this candidate's level of experience it toward the lower end of what I'd usually support, what s/he has done shows ample knowledge of the areas where s/he intends to work and makes me confident that s/he'll grow into more. I'm not the least concerned about the edits to articles subsequently AfD'd, per Bencherlite's evidence that NativeForeigner was approaching these articles in a constructive but critical way."
White Shadows,Mikael Häggström,0,-1,2010,"23:52, 23 May 2010",'''Neutral''' (Switched from Oppose) your lack of answers alone is not a good reason to oppose. I doubt that you'll abuse the tools but I'd like a buit more effort in the answers and some more work in the admin related areas. You're on your way but I simply cannot support you right now. (feel free to sway me though)--
Crohnie,Polargeo,1,1,2010,"17:23, 31 March 2010",'''Support''' I think he would be a good choice for being an administrator. --
Fastily,Mikael Häggström,-1,-1,2010,"17:52, 23 May 2010",'''Oppose''' Per meager answers to questions.  You give the impression that you really don't need the tools.  -'''
December21st2012Freak,Wifione,1,1,2010,"18:43, 12 September 2010","'''Support''' - Most likely, he will not [[WP:DDMP|delete the main page]] or [http://en.wikipedia.org/w/index.php?title=Special:Log&type=block&page=User%3AJimbo+Wales block Jimbo]."
Tyrol5,Diannaa,1,1,2010,"19:41, 21 October 2010",'''Support'''
Kudpung,NativeForeigner,-1,1,2010,"03:17, 15 June 2010","Whilst I  am  fully  aware that a high  edit count is not  a criterion for adminship, NF has a relative low edit  count (around 4,000) when considering that about  25% are automated.  and  only  just over 2,000 edits to  article space. Only  four  short creations, one a stub (I'm  not  sure of the policy  on  ski  resorts but  this might  ring  a tad promotional), two  are very  short, (but  neverthless GA), and one unreferenced article. Contribs/creations also include a recent article that  was unanimously deleted at  AfD.  I'm sure NativeForeigner has a ''basic'' knowledge of most  of the policies and principles  but has only  been active during  the past  6 months or so, and looking  at  his work to date, I'm  not  sure that  he even  really  ''needs'' the tools yet. IMO (s)he has not  yet  accumulated significant practice that  would demonstrate the sense of judgement  needed for wielding  them.  Another six months perhaps at  the same rate and doing  the housekeeping that  he already  can without  the tools would probably see him/her better prepared for the tasks of sysop.--"
Orfen,PresN,1,1,2010,"18:20, 12 November 2010","'''Support''' - I don't see any problems. Would like to see edit summary usage when you use your admin tools though! What I really liked was the comment in Q1 - ""when I become more comfortable with the tools"". Proof of sound judgment and will not rush into something. <font style=""arial: ridge 2px #FF0000; background-color: #000000"">'''&nbsp;"
Themfromspace,The Wordsmith,1,1,2010,"22:37, 26 February 2010",'''Support''' No issues here. '''
MONGO,Mike Cline,1,1,2010,"04:07, 5 February 2010",Unconditionally...will be an asset.--
Jafeluv,Connormah,1,1,2010,"08:34, 26 August 2010",Absolutely.
DARTH SIDIOUS 2,Jmh649,1,1,2010,"11:49, 15 August 2010","'''Support''' - good, active long-time contributor to the site, and has shown to be a valuable editor. So of course. '''''"
Triona,MZMcBride,1,-1,2010,"03:00, 31 August 2010","'''Support''' After reviewing the comments, and there were definitely some [[WP:POINT|bad moves]] I still believe that this user is a net asset to the project with administrator rights. Forgive and forget, and move on"
Davidwr,Terrasidius,-1,-1,2010,,
White Shadows,Leyo,1,1,2010,"02:41, 23 October 2010",'''Support''' No issues here.--
ChildofMidnight,Leonard^Bloom,1,1,2010,"06:21, 25 January 2010","'''Support''' The disruptions caused by out of process deletions have everyone on edge, but there's no reason to believe this editor won't respect community consensus."
Thingg,Tide rolls,1,1,2010,"05:27, 13 May 2010","'''Bandwaggoning ftw''' who needs a better reason? :D <font color=""#3300ff"">"
Singlish speaker,Jamesofur,1,1,2010,"01:51, 16 April 2010","Heck yeah. Will use the tools (very well might I add), won't break the wiki. Isn't that what the mop's about? <span style=""font-family:Tahoma"">"
Bradjamesbrown,Ceranthor,1,1,2010,"22:19, 17 April 2010",'''Support''' No concerns.
